Name	WMC	DIT	NOCC	CBO	RFC	LCOM	WMC*	NOM	MPC	DAC	SIZE1	SIZE2	DSC	NOH	ANA	DAM	DCC	CAMC	MOA	MFA	NOP	CIS	NPM	Reusability	Flexibility	Understandability	Functionality	Extendibility	Effectiveness	FanIn	ClassNames
MPChartExample/src/com/xxmassdeveloper/mpchartexample/realm/RealmDatabaseActivityRadar.java	3.0	0	0	5.0	18.0	3.0	0.75	3.0	15.0	1	46	4	1	0	1	1.0	5.0	0.3333333333333333	1	0.0	0	0	0	-0.6666666666666667	-0.5	-2.8600000000000003	0.26	-2.0	0.6000000000000001	1	com.xxmassdeveloper.mpchartexample.realm.RealmDatabaseActivityRadar
MPChartLib/src/com/github/mikephil/charting/charts/RadarChart.java	29.0	0	0	15.0	82.0	406.0	1.3103448152542114	29.0	53.0	4	187	40	1	0	1	1.0	15.0	0.06321839080459771	4	0.0	0	23	23	8.26580459770115	-1.5	-14.829137931034483	5.287586206896551	-7.0	1.2000000000000002	1	com.github.mikephil.charting.charts.RadarChart
MPChartLib/src/com/github/mikephil/charting/formatter/DefaultFillFormatter.java	1.0	1	0	6.0	21.0	0.0	2.5	1.0	20.0	0	33	1	1	0	1	-1.0	6.0	1.0	0	0.0	0	1	1	-0.25	-1.75	-2.97	0.5599999999999999	-2.5	0.0	0	com.github.mikephil.charting.formatter.DefaultFillFormatter
MPChartExample/src/com/xxmassdeveloper/mpchartexample/InvertedLineChartActivity.java	9.0	0	0	11.0	40.0	36.0	2.700000047683716	9.0	31.0	1	246	12	1	0	0	1.0	11.0	0.16049382716049382	1	0.0	0	7	7	1.2901234567901234	-2.0	-6.547037037037038	1.7792592592592593	-5.5	0.4	1	com.xxmassdeveloper.mpchartexample.InvertedLineChartActivity
MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivityColored.java	3.0	0	0	8.0	13.0	3.0	0.75	3.0	10.0	1	99	6	1	0	1	1.0	8.0	0.4	1	0.0	0	0	0	-1.4	-1.25	-3.8280000000000003	0.268	-3.5	0.6000000000000001	1	com.xxmassdeveloper.mpchartexample.LineChartActivityColored
MPChartLib/src/com/github/mikephil/charting/formatter/ValueFormatter.java	1.0	0	0	2.0	1.0	0.0	0.5	1.0	0.0	0	0	1	1	0	0	-1.0	2.0	1.0	0	0.0	0	0	0	0.25	-0.75	-1.32	0.33999999999999997	-1.0	-0.2	7	com.github.mikephil.charting.formatter.ValueFormatter
MPChartExample/src/com/xxmassdeveloper/mpchartexample/fragments/SimpleFragment.java	7.0	0	5	13.0	35.0	21.0	1.0	7.0	28.0	0	156	9	1	1	0	1.0	13.0	0.22857142857142856	0	0.0	0	1	1	-2.192857142857143	-3.0	-6.524571428571429	0.6874285714285714	-6.5	0.2	6	com.xxmassdeveloper.mpchartexample.fragments.SimpleFragment
MPChartExample/src/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java	7.0	2	0	14.0	43.0	11.0	4.5	7.0	36.0	1	198	9	2	0	2	2.0	14.0	0.8	1	0.0	0	6	6	0.7000000000000002	-2.5	-7.3260000000000005	1.856	-6.0	1.0	2	com.xxmassdeveloper.mpchartexample.StackedBarActivityNegative.CustomFormatter/com.xxmassdeveloper.mpchartexample.StackedBarActivityNegative
MPChartExample/src/com/xxmassdeveloper/mpchartexample/realm/RealmWikiExample.java	3.0	0	0	6.0	20.0	3.0	0.75	3.0	17.0	2	79	5	1	0	1	1.0	6.0	0.3333333333333333	2	0.0	0	0	0	-0.9166666666666667	-0.25	-3.19	0.26	-2.5	0.8	1	com.xxmassdeveloper.mpchartexample.realm.RealmWikiExample
MPChartLib/src/com/github/mikephil/charting/highlight/ChartHighlighter.java	4.0	0	2	7.0	35.0	6.0	2.25	4.0	31.0	0	64	5	1	1	0	1.0	7.0	0.625	0	0.0	0	1	1	-0.59375	-1.5	-3.42375	0.735	-3.5	0.2	4	com.github.mikephil.charting.highlight.ChartHighlighter
MPChartLib/src/com/github/mikephil/charting/interfaces/dataprovider/BarDataProvider.java	4.0	2	0	2.0	4.0	6.0	0.800000011920929	4.0	0.0	0	0	4	1	0	2	-1.0	2.0	-1.0	0	0.9402985074626866	0	0	0	-0.25	-0.75	-3.63	0.1	0.4701492537313433	0.3880597014925373	4	com.github.mikephil.charting.interfaces.dataprovider.BarDataProvider
MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java	4.0	0	0	0.0	7.0	6.0	0.800000011920929	4.0	3.0	0	41	11	1	0	0	0.0	0.0	0.3333333333333333	0	0.0	0	4	4	2.5833333333333335	0.0	-1.54	1.1400000000000001	0.0	0.0	11	com.github.mikephil.charting.utils.ColorTemplate
MPChartLib/src/com/github/mikephil/charting/data/BarLineScatterCandleBubbleDataSet.java	2.0	5	3	2.0	2.0	1.0	1.0	2.0	0.0	0	7	3	1	0	4	1.0	2.0	0.5	0	0.9917695473251029	0	2	2	1.125	-0.25	-2.475	0.72	1.4958847736625516	1.1983539094650206	5	com.github.mikephil.charting.data.BarLineScatterCandleBubbleDataSet
MPChartLib/src/com/github/mikephil/charting/charts/ScatterChart.java	4.0	0	0	3.0	7.0	6.0	1.25	4.0	3.0	0	29	4	1	0	3	-1.0	3.0	-1.0	0	0.0	0	2	2	0.5	-1.0	-4.29	0.54	0.0	0.4000000000000001	0	com.github.mikephil.charting.charts.ScatterChart
MPChartLib/src/com/github/mikephil/charting/interfaces/dataprovider/ScatterDataProvider.java	1.0	2	0	2.0	1.0	0.0	0.5	1.0	0.0	0	0	1	1	0	2	-1.0	2.0	-1.0	0	0.984375	0	0	0	-0.25	-0.75	-2.64	0.1	0.4921875	0.39687500000000003	1	com.github.mikephil.charting.interfaces.dataprovider.ScatterDataProvider
MPChartLib/src/com/github/mikephil/charting/renderer/LineChartRenderer.java	14.0	3	0	19.0	138.0	91.0	2.9285714626312256	14.0	124.0	3	474	22	1	0	1	1.0	19.0	0.30952380952380953	3	0.631578947368421	0	6	6	-1.1726190476190474	-3.0	-11.117857142857144	1.5771428571428572	-8.68421052631579	1.1263157894736842	2	com.github.mikephil.charting.renderer.LineChartRenderer
MPChartLib/src/com/github/mikephil/charting/data/LineRadarDataSet.java	8.0	11	2	3.0	10.0	28.0	1.25	8.0	2.0	0	28	12	1	0	10	1.0	3.0	0.16666666666666666	0	0.9896103896103896	0	8	8	3.7916666666666665	-0.5	-6.875	2.0	3.9948051948051946	2.397922077922078	17	com.github.mikephil.charting.data.LineRadarDataSet
MPChartLib/src/com/github/mikephil/charting/renderer/Renderer.java	2.0	0	3	3.0	10.0	1.0	1.5	2.0	8.0	1	17	5	1	1	0	1.0	3.0	0.5	1	0.0	0	1	1	0.375	0.0	-1.485	0.72	-1.5	0.4	5	com.github.mikephil.charting.renderer.Renderer
MPChartLib/src/com/github/mikephil/charting/animation/Easing.java	1.0	0	0	1.0	1.0	0.0	15.0	1.0	0.0	28	1250	29	2	0	0	-1.0	1.0	0.0	28	0.0	0	1	1	1.25	13.5	-1.65	0.66	-0.5	5.4	2	com.github.mikephil.charting.animation.Easing/com.github.mikephil.charting.animation.Easing.EasingFunctions
MPChartLib/src/com/github/mikephil/charting/renderer/YAxisRenderer.java	7.0	2	2	9.0	101.0	21.0	4.285714149475098	7.0	94.0	1	301	8	1	0	1	1.0	9.0	0.42857142857142855	1	0.75	0	5	5	0.8571428571428572	-1.5	-5.468571428571429	1.3714285714285714	-3.625	0.7500000000000001	4	com.github.mikephil.charting.renderer.YAxisRenderer
MPChartExample/src/com/xxmassdeveloper/mpchartexample/fragments/SimpleChartDemo.java	3.0	0	0	1.0	3.0	1.0	4.0	3.0	0.0	0	89	3	2	0	1	-2.0	1.0	1.5	0	0.0	0	2	2	2.125	-0.75	-2.475	1.06	0.0	-0.2	0	com.xxmassdeveloper.mpchartexample.fragments.SimpleChartDemo.PageAdapter/com.xxmassdeveloper.mpchartexample.fragments.SimpleChartDemo
MPChartLib/src/com/github/mikephil/charting/interfaces/dataprovider/BarLineScatterCandleBubbleDataProvider.java	6.0	1	5	3.0	6.0	15.0	0.8571428656578064	6.0	0.0	0	0	6	1	0	1	-1.0	3.0	0.3333333333333333	0	0.7931034482758621	0	0	0	-0.16666666666666663	-1.0	-3.85	0.26	-0.603448275862069	0.15862068965517243	17	com.github.mikephil.charting.interfaces.dataprovider.BarLineScatterCandleBubbleDataProvider
MPChartLib/src/com/github/mikephil/charting/data/realm/implementation/RealmScatterDataSet.java	5.0	11	0	3.0	8.0	10.0	1.2000000476837158	5.0	3.0	0	42	7	1	0	16	1.0	3.0	0.2	0	0.9950347567030785	0	5	5	2.3	-0.5	-7.854000000000001	1.344	6.99751737835154	3.599006951340616	2	com.github.mikephil.charting.data.realm.implementation.RealmScatterDataSet
MPChartExample/src/com/xxmassdeveloper/mpchartexample/notimportant/DemoBase.java	1.0	0	29	0.0	2.0	0.0	0.5	1.0	1.0	0	11	3	1	1	0	1.0	0.0	-1.0	0	0.0	0	1	1	0.75	0.25	-0.66	0.54	0.0	0.2	29	com.xxmassdeveloper.mpchartexample.notimportant.DemoBase
MPChartExample/src/com/xxmassdeveloper/mpchartexample/notimportant/ContentItem.java	0.0	0	0	0.0	0.0	0.0	-1.0	0.0	0.0	0	3	3	1	0	0	0.0	0.0	-1.0	0	0.0	0	0	0	0.25	0.0	-0.66	0.1	0.0	0.0	0	com.xxmassdeveloper.mpchartexample.notimportant.ContentItem
MPChartExample/src/com/xxmassdeveloper/mpchartexample/DynamicalAddingActivity.java	10.0	0	0	10.0	50.0	45.0	2.090909004211426	10.0	40.0	1	172	12	1	0	1	0.5	10.0	0.1	1	0.0	0	4	4	0.02499999999999991	-1.875	-7.062000000000001	1.112	-4.5	0.5	1	com.xxmassdeveloper.mpchartexample.DynamicalAddingActivity
MPChartExample/src/com/xxmassdeveloper/mpchartexample/listviewitems/LineChartItem.java	2.0	1	0	5.0	10.0	1.0	1.5	2.0	8.0	1	56	4	2	0	1	1.0	5.0	-0.5	1	0.8666666666666667	0	2	2	0.625	-0.5	-3.1350000000000002	0.8200000000000001	-1.5666666666666667	0.7733333333333334	1	com.xxmassdeveloper.mpchartexample.listviewitems.LineChartItem.ViewHolder/com.xxmassdeveloper.mpchartexample.listviewitems.LineChartItem
MPChartLib/src/com/github/mikephil/charting/utils/FileUtils.java	4.0	0	0	2.0	20.0	6.0	1.7999999523162842	4.0	16.0	0	244	5	1	0	0	1.0	2.0	0.5833333333333334	0	0.0	0	4	4	2.1458333333333335	-0.25	-1.7875	1.17	-1.0	0.2	1	com.github.mikephil.charting.utils.FileUtils
MPChartLib/src/com/github/mikephil/charting/buffer/AbstractBuffer.java	6.0	0	6	1.0	6.0	15.0	1.399999976158142	6.0	0.0	0	18	12	1	1	0	0.8333333333333334	1.0	0.2222222222222222	0	0.0	1	6	6	3.3055555555555554	0.45833333333333337	-2.6216666666666666	2.006666666666667	0.0	0.3666666666666667	13	com.github.mikephil.charting.buffer.AbstractBuffer
MPChartLib/src/com/github/mikephil/charting/data/CombinedData.java	12.0	2	0	8.0	20.0	66.0	1.8333333730697632	12.0	8.0	5	65	17	1	0	1	1.0	8.0	0.08333333333333333	5	0.8153846153846154	0	12	12	4.520833333333333	0.75	-6.9025	2.87	-3.0923076923076924	1.563076923076923	3	com.github.mikephil.charting.data.CombinedData
MPChartLib/src/com/github/mikephil/charting/charts/CombinedChart.java	16.0	0	0	11.0	36.0	120.0	1.6875	16.0	20.0	0	100	20	1	0	3	1.0	11.0	0.10416666666666667	0	0.0	0	14	14	4.776041666666666	-2.5	-9.865625	3.3125000000000004	-4.0	0.8	2	com.github.mikephil.charting.charts.CombinedChart
MPChartLib/src/com/github/mikephil/charting/listener/BarLineChartTouchListener.java	17.0	0	0	6.0	33.0	136.0	4.0	17.0	16.0	1	435	29	1	0	1	1.0	6.0	0.25	1	0.0	0	9	9	3.5625	-0.75	-7.8375	2.23	-2.5	0.6000000000000001	1	com.github.mikephil.charting.listener.BarLineChartTouchListener
